filename,modality,vocal_channel,emotion,intensity,statement,repetition,actor_id,filepath,emotion_label
03-01-04-02-01-01-18.wav,3,1,4,2,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-04-02-01-01-18.wav,sad
03-01-04-02-01-02-18.wav,3,1,4,2,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-04-02-01-02-18.wav,sad
03-01-04-02-02-01-18.wav,3,1,4,2,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-04-02-02-01-18.wav,sad
03-01-04-02-02-02-18.wav,3,1,4,2,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-04-02-02-02-18.wav,sad
03-01-05-01-01-01-18.wav,3,1,5,1,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-01-01-01-18.wav,angry
03-01-05-01-01-02-18.wav,3,1,5,1,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-01-01-02-18.wav,angry
03-01-05-01-02-01-18.wav,3,1,5,1,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-01-02-01-18.wav,angry
03-01-05-01-02-02-18.wav,3,1,5,1,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-01-02-02-18.wav,angry
03-01-05-02-01-01-18.wav,3,1,5,2,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-02-01-01-18.wav,angry
03-01-05-02-01-02-18.wav,3,1,5,2,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-02-01-02-18.wav,angry
03-01-05-02-02-01-18.wav,3,1,5,2,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-02-02-01-18.wav,angry
03-01-05-02-02-02-18.wav,3,1,5,2,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,angry
03-01-06-01-01-01-18.wav,3,1,6,1,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-01-01-01-18.wav,fearful
03-01-06-01-01-02-18.wav,3,1,6,1,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-01-01-02-18.wav,fearful
03-01-06-01-02-01-18.wav,3,1,6,1,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-01-02-01-18.wav,fearful
03-01-06-01-02-02-18.wav,3,1,6,1,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-01-02-02-18.wav,fearful
03-01-06-02-01-01-18.wav,3,1,6,2,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-02-01-01-18.wav,fearful
03-01-06-02-01-02-18.wav,3,1,6,2,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-02-01-02-18.wav,fearful
03-01-06-02-02-01-18.wav,3,1,6,2,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-02-02-01-18.wav,fearful
03-01-06-02-02-02-18.wav,3,1,6,2,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-06-02-02-02-18.wav,fearful
03-01-07-01-01-01-18.wav,3,1,7,1,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-01-01-01-18.wav,disgust
03-01-07-01-01-02-18.wav,3,1,7,1,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-01-01-02-18.wav,disgust
03-01-07-01-02-01-18.wav,3,1,7,1,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-01-02-01-18.wav,disgust
03-01-07-01-02-02-18.wav,3,1,7,1,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-01-02-02-18.wav,disgust
03-01-07-02-01-01-18.wav,3,1,7,2,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-02-01-01-18.wav,disgust
03-01-07-02-01-02-18.wav,3,1,7,2,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-02-01-02-18.wav,disgust
03-01-07-02-02-01-18.wav,3,1,7,2,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-02-02-01-18.wav,disgust
03-01-07-02-02-02-18.wav,3,1,7,2,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-07-02-02-02-18.wav,disgust
03-01-08-01-01-01-18.wav,3,1,8,1,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-01-01-01-18.wav,surprised
03-01-08-01-01-02-18.wav,3,1,8,1,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-01-01-02-18.wav,surprised
03-01-08-01-02-01-18.wav,3,1,8,1,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-01-02-01-18.wav,surprised
03-01-08-01-02-02-18.wav,3,1,8,1,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-01-02-02-18.wav,surprised
03-01-08-02-01-01-18.wav,3,1,8,2,1,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-02-01-01-18.wav,surprised
03-01-08-02-01-02-18.wav,3,1,8,2,1,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-02-01-02-18.wav,surprised
03-01-08-02-02-01-18.wav,3,1,8,2,2,1,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-02-02-01-18.wav,surprised
03-01-08-02-02-02-18.wav,3,1,8,2,2,2,18,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_18\03-01-08-02-02-02-18.wav,surprised
03-01-01-01-01-01-19.wav,3,1,1,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-01-01-01-01-19.wav,neutral
03-01-01-01-01-02-19.wav,3,1,1,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-01-01-01-02-19.wav,neutral
03-01-01-01-02-01-19.wav,3,1,1,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-01-01-02-01-19.wav,neutral
03-01-01-01-02-02-19.wav,3,1,1,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-01-01-02-02-19.wav,neutral
03-01-02-01-01-01-19.wav,3,1,2,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-01-01-01-19.wav,calm
03-01-02-01-01-02-19.wav,3,1,2,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-01-01-02-19.wav,calm
03-01-02-01-02-01-19.wav,3,1,2,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-01-02-01-19.wav,calm
03-01-02-01-02-02-19.wav,3,1,2,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-01-02-02-19.wav,calm
03-01-02-02-01-01-19.wav,3,1,2,2,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-02-01-01-19.wav,calm
03-01-02-02-01-02-19.wav,3,1,2,2,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-02-01-02-19.wav,calm
03-01-02-02-02-01-19.wav,3,1,2,2,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-02-02-01-19.wav,calm
03-01-02-02-02-02-19.wav,3,1,2,2,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-02-02-02-02-19.wav,calm
03-01-03-01-01-01-19.wav,3,1,3,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-01-01-01-19.wav,happy
03-01-03-01-01-02-19.wav,3,1,3,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-01-01-02-19.wav,happy
03-01-03-01-02-01-19.wav,3,1,3,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-01-02-01-19.wav,happy
03-01-03-01-02-02-19.wav,3,1,3,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-01-02-02-19.wav,happy
03-01-03-02-01-01-19.wav,3,1,3,2,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-02-01-01-19.wav,happy
03-01-03-02-01-02-19.wav,3,1,3,2,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-02-01-02-19.wav,happy
03-01-03-02-02-01-19.wav,3,1,3,2,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-02-02-01-19.wav,happy
03-01-03-02-02-02-19.wav,3,1,3,2,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-03-02-02-02-19.wav,happy
03-01-04-01-01-01-19.wav,3,1,4,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-01-01-01-19.wav,sad
03-01-04-01-01-02-19.wav,3,1,4,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-01-01-02-19.wav,sad
03-01-04-01-02-01-19.wav,3,1,4,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-01-02-01-19.wav,sad
03-01-04-01-02-02-19.wav,3,1,4,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-01-02-02-19.wav,sad
03-01-04-02-01-01-19.wav,3,1,4,2,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-02-01-01-19.wav,sad
03-01-04-02-01-02-19.wav,3,1,4,2,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-02-01-02-19.wav,sad
03-01-04-02-02-01-19.wav,3,1,4,2,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-02-02-01-19.wav,sad
03-01-04-02-02-02-19.wav,3,1,4,2,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-04-02-02-02-19.wav,sad
03-01-05-01-01-01-19.wav,3,1,5,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-01-01-01-19.wav,angry
03-01-05-01-01-02-19.wav,3,1,5,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-01-01-02-19.wav,angry
03-01-05-01-02-01-19.wav,3,1,5,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-01-02-01-19.wav,angry
03-01-05-01-02-02-19.wav,3,1,5,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-01-02-02-19.wav,angry
03-01-05-02-01-01-19.wav,3,1,5,2,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-02-01-01-19.wav,angry
03-01-05-02-01-02-19.wav,3,1,5,2,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-02-01-02-19.wav,angry
03-01-05-02-02-01-19.wav,3,1,5,2,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-02-02-01-19.wav,angry
03-01-05-02-02-02-19.wav,3,1,5,2,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-05-02-02-02-19.wav,angry
03-01-06-01-01-01-19.wav,3,1,6,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-01-01-01-19.wav,fearful
03-01-06-01-01-02-19.wav,3,1,6,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-01-01-02-19.wav,fearful
03-01-06-01-02-01-19.wav,3,1,6,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-01-02-01-19.wav,fearful
03-01-06-01-02-02-19.wav,3,1,6,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-01-02-02-19.wav,fearful
03-01-06-02-01-01-19.wav,3,1,6,2,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-02-01-01-19.wav,fearful
03-01-06-02-01-02-19.wav,3,1,6,2,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-02-01-02-19.wav,fearful
03-01-06-02-02-01-19.wav,3,1,6,2,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-02-02-01-19.wav,fearful
03-01-06-02-02-02-19.wav,3,1,6,2,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-06-02-02-02-19.wav,fearful
03-01-07-01-01-01-19.wav,3,1,7,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-01-01-01-19.wav,disgust
03-01-07-01-01-02-19.wav,3,1,7,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-01-01-02-19.wav,disgust
03-01-07-01-02-01-19.wav,3,1,7,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-01-02-01-19.wav,disgust
03-01-07-01-02-02-19.wav,3,1,7,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-01-02-02-19.wav,disgust
03-01-07-02-01-01-19.wav,3,1,7,2,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-02-01-01-19.wav,disgust
03-01-07-02-01-02-19.wav,3,1,7,2,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-02-01-02-19.wav,disgust
03-01-07-02-02-01-19.wav,3,1,7,2,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-02-02-01-19.wav,disgust
03-01-07-02-02-02-19.wav,3,1,7,2,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-07-02-02-02-19.wav,disgust
03-01-08-01-01-01-19.wav,3,1,8,1,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-01-01-01-19.wav,surprised
03-01-08-01-01-02-19.wav,3,1,8,1,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-01-01-02-19.wav,surprised
03-01-08-01-02-01-19.wav,3,1,8,1,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-01-02-01-19.wav,surprised
03-01-08-01-02-02-19.wav,3,1,8,1,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-01-02-02-19.wav,surprised
03-01-08-02-01-01-19.wav,3,1,8,2,1,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-02-01-01-19.wav,surprised
03-01-08-02-01-02-19.wav,3,1,8,2,1,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-02-01-02-19.wav,surprised
03-01-08-02-02-01-19.wav,3,1,8,2,2,1,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-02-02-01-19.wav,surprised
03-01-08-02-02-02-19.wav,3,1,8,2,2,2,19,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_19\03-01-08-02-02-02-19.wav,surprised
03-01-01-01-01-01-20.wav,3,1,1,1,1,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-01-01-01-01-20.wav,neutral
03-01-01-01-01-02-20.wav,3,1,1,1,1,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-01-01-01-02-20.wav,neutral
03-01-01-01-02-01-20.wav,3,1,1,1,2,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-01-01-02-01-20.wav,neutral
03-01-01-01-02-02-20.wav,3,1,1,1,2,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-01-01-02-02-20.wav,neutral
03-01-02-01-01-01-20.wav,3,1,2,1,1,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-01-01-01-20.wav,calm
03-01-02-01-01-02-20.wav,3,1,2,1,1,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-01-01-02-20.wav,calm
03-01-02-01-02-01-20.wav,3,1,2,1,2,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-01-02-01-20.wav,calm
03-01-02-01-02-02-20.wav,3,1,2,1,2,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-01-02-02-20.wav,calm
03-01-02-02-01-01-20.wav,3,1,2,2,1,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-02-01-01-20.wav,calm
03-01-02-02-01-02-20.wav,3,1,2,2,1,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-02-01-02-20.wav,calm
03-01-02-02-02-01-20.wav,3,1,2,2,2,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-02-02-01-20.wav,calm
03-01-02-02-02-02-20.wav,3,1,2,2,2,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-02-02-02-02-20.wav,calm
03-01-03-01-01-01-20.wav,3,1,3,1,1,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-01-01-01-20.wav,happy
03-01-03-01-01-02-20.wav,3,1,3,1,1,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-01-01-02-20.wav,happy
03-01-03-01-02-01-20.wav,3,1,3,1,2,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-01-02-01-20.wav,happy
03-01-03-01-02-02-20.wav,3,1,3,1,2,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-01-02-02-20.wav,happy
03-01-03-02-01-01-20.wav,3,1,3,2,1,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-02-01-01-20.wav,happy
03-01-03-02-01-02-20.wav,3,1,3,2,1,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-02-01-02-20.wav,happy
03-01-03-02-02-01-20.wav,3,1,3,2,2,1,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-02-02-01-20.wav,happy
03-01-03-02-02-02-20.wav,3,1,3,2,2,2,20,C:/Users/umesh sonawane/OneDrive/Desktop/audio_classification/audio_classification/audioclassificationapp\archive\audio_speech_actors_01-24\Actor_20\03-01-03-02-02-02-20.wav,happy
